key,pt,en_suggestion,keep_en,context,source_file,notes
"help.ui.aparecem_em_competicoes_stats_243","aparecem em Competições & Stats.","aparecem in Competições & Stats.","true","JSX text","src/components/Help.jsx",""
"help.ui.apenas_torneios_com_estado_243","Apenas torneios com estado","Apenas tournaments with estado","true","JSX text","src/components/Help.jsx",""
"help.ui.calendar_230","📅 Calendar","📅 Calendar","true","JSX text","src/components/Help.jsx",""
"help.ui.como_funcionam_as_principais_areas_207","Como funcionam as principais áreas","Como funcionam as principais áreas","true","JSX text","src/components/Help.jsx",""
"help.ui.como_usar_a_plataforma_em_5_passos_191","Como usar a plataforma em 5 passos","Como usar the plataforma in 5 passos","true","JSX text","src/components/Help.jsx",""
"help.ui.competicoes_stats_211","🏆 Competições & Stats","🏆 Competições & Stats","true","JSX text","src/components/Help.jsx",""
"help.ui.esta_plataforma_foi_criada_para_acompanhar_a_evo_110","Esta plataforma foi criada para acompanhar a evolução desportiva da atleta, centralizando calendário, competições, estatísticas, plano de treino e progresso numa única ferramenta. O objetivo não é apenas guardar dados — é transformar esses dados em informação útil para melhorar decisões de treino, preparação e competição.","Esta plataforma foi criada for acompanhar the evolução desportiva of the atleta, centralizando calendário, competições, estatísticas, Plan of Training and Progress numa única ferramenta. O Goal não é apenas Save dados — é transformar esses dados in informação útil for melhorar decisões of Training, preparação and competição.","true","JSX text","src/components/Help.jsx",""
"help.ui.exemplo_184","Exemplo:","Exemplo:","true","JSX text","src/components/Help.jsx",""
"help.ui.grandes_areas_da_plataforma_140","Grandes áreas da plataforma","Grandes áreas of the plataforma","true","JSX text","src/components/Help.jsx",""
"help.ui.guia_rapido_para_perceber_como_usar_a_plataforma_107","Guia rápido para perceber como usar a plataforma de acompanhamento da performance da Francisca.","Guide rápido for perceber como usar the plataforma of acompanhamento of the performance of the Francisca.","true","JSX text","src/components/Help.jsx",""
"help.ui.liga_planeamento_execucao_e_evolucao_permite_def_257","Liga planeamento, execução e evolução. Permite definir o que deve ser treinado, registar o que foi feito e avaliar energia, sono, cansaço, dores e stress.","Liga planeamento, execução and evolução. Permite define o que deve ser treinado, register o que foi feito and avaliar energia, sono, cansaço, dores and stress.","true","JSX text","src/components/Help.jsx",""
"help.ui.o_objetivo_nao_e_preencher_por_preencher_o_objet_258","O objetivo não é preencher por preencher. O objetivo é perceber se o treino está a ajudar a competir melhor.","O Goal não é preencher Missing. O Goal é perceber se o Training está the ajudar the competir melhor.","true","JSX text","src/components/Help.jsx",""
"help.ui.objetivo_principal_120","Objetivo principal","Goal principal","true","JSX text","src/components/Help.jsx",""
"help.ui.organiza_todos_os_eventos_da_atleta_torneios_tre_231","Organiza todos os eventos da atleta: torneios, treinos de golfe, ginásio, treinador, mental coach, fisioterapia, recuperação e outros.","Organiza todos os eventos of the atleta: tournaments, Trainings of golfe, ginásio, treinador, mental coach, fisioterapia, recuperação and outros.","true","JSX text","src/components/Help.jsx",""
"help.ui.os_dados_so_tem_valor_se_forem_preenchidos_de_fo_134","Os dados só têm valor se forem preenchidos de forma consistente. Cada competição deve estar corretamente registada no calendário e os resultados preenchidos por round.","Os dados só têm valor se forem preenchidos of forma consistente. Cada competição deve estar corretamente registada in the calendário and os resultados preenchidos by round.","true","JSX text","src/components/Help.jsx",""
"help.ui.overview_248","🏠 Overview","🏠 Overview","true","JSX text","src/components/Help.jsx",""
"help.ui.para_que_os_dados_sejam_usados_corretamente_nas__169","Para que os dados sejam usados corretamente nas estatísticas, devem cumprir duas condições:","For que os dados sejam usados corretamente in the estatísticas, devem cumprir duas condições:","true","JSX text","src/components/Help.jsx",""
"help.ui.perguntas_frequentes_268","Perguntas frequentes","Perguntas frequentes","true","JSX text","src/components/Help.jsx",""
"help.ui.played_243","played","played","false","JSX text","src/components/Help.jsx",""
"help.ui.regra_243","Regra:","Regra:","true","JSX text","src/components/Help.jsx",""
"help.ui.regra_de_ouro_133","Regra de ouro:","Regra of ouro:","true","JSX text","src/components/Help.jsx",""
"help.ui.regra_principal_dos_dados_167","Regra principal dos dados","Regra principal of the dados","true","JSX text","src/components/Help.jsx",""
"help.ui.resume_a_situacao_atual_da_atleta_incluindo_foco_249","Resume a situação atual da atleta, incluindo foco da semana, próximos eventos, indicadores principais e ligação rápida ao calendário.","Resume the situação current of the atleta, incluindo foco of the week, próximos eventos, indicadores principais and ligação rápida to calendário.","true","JSX text","src/components/Help.jsx",""
"help.ui.se_uma_competicao_teve_2_voltas_com_78_e_70_a_co_185","Se uma competição teve 2 voltas com 78 e 70, a competição mostra 148, mas a média de score usa 78 e 70 como dois valores separados. Isto evita médias erradas e garante KPIs corretos.","Se a competição teve 2 voltas with 78 and 70, the competição mostra 148, mas the méday of score usa 78 and 70 como dois valores separados. Isto evita médays erradas and garante KPIs corretos.","true","JSX text","src/components/Help.jsx",""
"help.ui.training_plan_progress_256","💪 Training Plan & Progress","💪 Training Plan & Progress","true","JSX text","src/components/Help.jsx",""
"home.carry_363","Carry Driver","Carry Driver","true","object property: carry","src/components/Home.jsx",""
"home.category_514","Sub-18","Sub-18","true","object property: category","src/components/Home.jsx",""
"home.club_514","Vale de Janelas","Vale of Janelas","true","object property: club","src/components/Home.jsx",""
"home.day_469","2-digit","2-digit","false","object property: day","src/components/Home.jsx",""
"home.deadlift_364","Deadlift","Deadlift","true","object property: deadlift","src/components/Home.jsx",""
"home.fed_514","FPG","FPG","true","object property: fed","src/components/Home.jsx",""
"home.k_435","1a","1a","false","object property: k","src/components/Home.jsx",""
"home.k_435","1m","1m","false","object property: k","src/components/Home.jsx",""
"home.k_435","3m","3m","false","object property: k","src/components/Home.jsx",""
"home.k_435","6m","6m","false","object property: k","src/components/Home.jsx",""
"home.k_435","all","all","false","object property: k","src/components/Home.jsx",""
"home.k_936","torneios","tournaments","false","object property: k","src/components/Home.jsx",""
"home.k_940","best_pos","best_pos","false","object property: k","src/components/Home.jsx",""
"home.k_941","top10","top10","false","object property: k","src/components/Home.jsx",""
"home.k_942","fairways","fairways","true","object property: k","src/components/Home.jsx",""
"home.k_943","gir","gir","true","object property: k","src/components/Home.jsx",""
"home.k_944","putts","putts","true","object property: k","src/components/Home.jsx",""
"home.l_1406","MÍNIMO","MÍNIMO","true","object property: l","src/components/Home.jsx",""
"home.l_1407","REGISTOS","ENTRIES","true","object property: l","src/components/Home.jsx",""
"home.l_435","1A","1A","false","object property: l","src/components/Home.jsx",""
"home.l_435","1M","1M","false","object property: l","src/components/Home.jsx",""
"home.l_435","3M","3M","false","object property: l","src/components/Home.jsx",""
"home.l_435","6M","6M","false","object property: l","src/components/Home.jsx",""
"home.l_435","Tudo","Tudo","true","object property: l","src/components/Home.jsx",""
"home.l_936","TORNEIOS","TOURNAMENTS","true","object property: l","src/components/Home.jsx",""
"home.l_937","ÚLT. SCORE","ÚLT. SCORE","true","object property: l","src/components/Home.jsx",""
"home.l_938","MÉDIA SCORE","MÉDAY SCORE","true","object property: l","src/components/Home.jsx",""
"home.l_941","TOP 10","TOP 10","true","object property: l","src/components/Home.jsx",""
"home.l_942","FAIRWAYS","FAIRWAYS","true","object property: l","src/components/Home.jsx",""
"home.l_943","GIR","GIR","true","object property: l","src/components/Home.jsx",""
"home.l_944","PUTTS/RND","PUTTS/RND","true","object property: l","src/components/Home.jsx",""
"home.label_1156","HCP","HCP","true","object property: label","src/components/Home.jsx",""
"home.label_1167","WAGR","WAGR","true","object property: label","src/components/Home.jsx",""
"home.label_1182","VEL. SWING","VEL. SWING","true","object property: label","src/components/Home.jsx",""
"home.label_1195","Fisioterapia","Fisioterapia","true","object property: label","src/components/Home.jsx",""
"home.label_1196","Coach Mental","Coach Mental","true","object property: label","src/components/Home.jsx",""
"home.label_1216","Coach · Golf","Coach · Golf","true","object property: label","src/components/Home.jsx",""
"home.label_1217","Coach · Ginásio","Coach · Ginásio","true","object property: label","src/components/Home.jsx",""
"home.label_1234","Plano golf em falta","Plan golf in falta","true","object property: label","src/components/Home.jsx",""
"home.label_1235","Plano ginásio em falta","Plan ginásio in falta","true","object property: label","src/components/Home.jsx",""
"home.label_487","7 dias","7 days","true","object property: label","src/components/Home.jsx",""
"home.label_488","30 dias","30 days","true","object property: label","src/components/Home.jsx",""
"home.label_489","3 meses","3 months","true","object property: label","src/components/Home.jsx",""
"home.label_490","Tudo","Tudo","true","object property: label","src/components/Home.jsx",""
"home.label_493","30d","30d","false","object property: label","src/components/Home.jsx",""
"home.label_494","3m","3m","false","object property: label","src/components/Home.jsx",""
"home.label_495","1a","1a","false","object property: label","src/components/Home.jsx",""
"home.label_643","SMASH FACTOR","SMASH FACTOR","true","object property: label","src/components/Home.jsx",""
"home.label_644","CARRY DRIVER","CARRY DRIVER","true","object property: label","src/components/Home.jsx",""
"home.label_645","THE STACK","THE STACK","true","object property: label","src/components/Home.jsx",""
"home.label_646","DEADLIFT","DEADLIFT","true","object property: label","src/components/Home.jsx",""
"home.label_765","Golfe","Golfe","true","object property: label","src/components/Home.jsx",""
"home.label_766","Ginásio","Ginásio","true","object property: label","src/components/Home.jsx",""
"home.month_469","short","short","false","object property: month","src/components/Home.jsx",""
"home.month_750","2-digit","2-digit","false","object property: month","src/components/Home.jsx",""
"home.smash_factor_363","Smash Factor","Smash Factor","true","object property: smash_factor","src/components/Home.jsx",""
"home.stack_speed_364","The Stack","The Stack","true","object property: stack_speed","src/components/Home.jsx",""
"home.swing_speed_363","Vel. Swing","Vel. Swing","true","object property: swing_speed","src/components/Home.jsx",""
"home.title_1298","Abrir competição","Abrir competição","true","object property: title","src/components/Home.jsx",""
"home.title_1299","Abrir calendário","Abrir calendário","true","object property: title","src/components/Home.jsx",""
"home.title_1307","Abrir plano","Abrir Plan","true","object property: title","src/components/Home.jsx",""
"home.title.editar_perfil_1472","Editar perfil","Edit Profile","true","title attribute","src/components/Home.jsx",""
"home.ui.a_aguardar_planeamento_do_coach_1522","A aguardar planeamento do coach","THE aSave planeamento of the coach","true","JSX text","src/components/Home.jsx",""
"home.ui.agenda_1687","AGENDA","AGENDA","true","JSX text","src/components/Home.jsx",""
"home.ui.amanha_1531","AMANHÃ","AMANHÃ","true","JSX text","src/components/Home.jsx",""
"home.ui.cancelar_1454","Cancelar","Cancel","true","JSX text","src/components/Home.jsx",""
"home.ui.d_1594","d","d","false","JSX text","src/components/Home.jsx",""
"home.ui.descer_1434","↓ Descer","↓ Descer","true","JSX text","src/components/Home.jsx",""
"home.ui.dia_de_jogo_vamos_1555","Dia de jogo. Vamos!","Day of jogo. Vamos!","true","JSX text","src/components/Home.jsx",""
"home.ui.dias_1571","DIAS","DAYS","true","JSX text","src/components/Home.jsx",""
"home.ui.esta_semana_1250","ESTA SEMANA","ESTA WEEK","true","JSX text","src/components/Home.jsx",""
"home.ui.fechar_1400","Fechar","Close","true","JSX text","src/components/Home.jsx",""
"home.ui.hcp_1493","HCP","HCP","true","JSX text","src/components/Home.jsx",""
"home.ui.historico_completo_1415","HISTÓRICO COMPLETO","HISTÓRICO COMPLETO","true","JSX text","src/components/Home.jsx",""
"home.ui.hoje_1349","Hoje","Today","true","JSX text","src/components/Home.jsx",""
"home.ui.hoje_1513","HOJE","TODAY","true","JSX text","src/components/Home.jsx",""
"home.ui.hoje_1619","hoje","Today","false","JSX text","src/components/Home.jsx",""
"home.ui.plano_ainda_nao_definido_1521","Plano ainda não definido","Plan ainda não defined","true","JSX text","src/components/Home.jsx",""
"home.ui.proxima_competicao_1548","PRÓXIMA COMPETIÇÃO","PRÓXIMA COMPETIÇÃO","true","JSX text","src/components/Home.jsx",""
"home.ui.recovery_mental_1712","Recovery & Mental","Recovery & Mental","true","JSX text","src/components/Home.jsx",""
"home.ui.sem_competicoes_agendadas_1602","Sem competições agendadas","In the competições agendadas","true","JSX text","src/components/Home.jsx",""
"home.ui.sem_dados_477","Sem dados","In the data","true","JSX text","src/components/Home.jsx",""
"home.ui.sem_registos_1430","Sem registos.","In the records.","true","JSX text","src/components/Home.jsx",""
"home.ui.subir_1433","↑ Subir","↑ Subir","true","JSX text","src/components/Home.jsx",""
"home.ui.wagr_1499","WAGR","WAGR","true","JSX text","src/components/Home.jsx",""
"home.unit_644","m","m","false","object property: unit","src/components/Home.jsx",""
"home.unit_646","kg","kg","false","object property: unit","src/components/Home.jsx",""
"home.view_1299","calendar","calendar","true","object property: view","src/components/Home.jsx",""
"home.weekday_1515","long","long","false","object property: weekday","src/components/Home.jsx",""
"home.year_1422","numeric","numeric","false","object property: year","src/components/Home.jsx",""
"login.placeholder.minimo_6_caracteres_100","Mínimo 6 caracteres","Mínimo 6 caracteres","true","placeholder attribute","src/components/Login.jsx",""
"login.placeholder.repetir_nova_password_105","Repetir nova password","Repetir nova Password","true","placeholder attribute","src/components/Login.jsx",""
"login.placeholder.your_email_com_125","your@email.com","your@email.with","false","placeholder attribute","src/components/Login.jsx",""
"login.ui.athlete_performance_tracker_79","Athlete Performance Tracker","Athlete Performance Tracker","true","JSX text","src/components/Login.jsx",""
"login.ui.back_to_sign_in_173","← Back to Sign In","← Back to Sign In","true","JSX text","src/components/Login.jsx",""
"login.ui.check_your_email_a_reset_link_has_been_sent_to_154","✓ Check your email — a reset link has been sent to","✓ Check your email — the reset link has been sent to","true","JSX text","src/components/Login.jsx",""
"login.ui.confirmar_password_103","CONFIRMAR PASSWORD","CONFIRMAR PASSWORD","true","JSX text","src/components/Login.jsx",""
"login.ui.definir_nova_password_86","Definir Nova Password","Define Nova Password","true","JSX text","src/components/Login.jsx",""
"login.ui.email_124","EMAIL","EMAIL","true","JSX text","src/components/Login.jsx",""
"login.ui.enter_your_email_address_and_we_ll_send_you_a_li_150","Enter your email address and we'll send you a link to reset your password.","Enter your email address and we'll send you the link to reset your Password.","true","JSX text","src/components/Login.jsx",""
"login.ui.escolhe_uma_nova_password_para_a_tua_conta_87","Escolhe uma nova password para a tua conta.","Escolhe a nova Password for the tua conta.","true","JSX text","src/components/Login.jsx",""
"login.ui.forgot_password_131","Forgot password?","Forgot Password?","false","JSX text","src/components/Login.jsx",""
"login.ui.francisca_salgado_78","Francisca Salgado","Francisca Salgado","true","JSX text","src/components/Login.jsx",""
"login.ui.nova_password_98","NOVA PASSWORD","NOVA PASSWORD","true","JSX text","src/components/Login.jsx",""
"login.ui.password_129","PASSWORD","PASSWORD","true","JSX text","src/components/Login.jsx",""
"login.ui.password_alterada_com_sucesso_a_entrar_na_aplica_91","✓ Password alterada com sucesso. A entrar na aplicação...","✓ Password alterada with Success. THE entrar in the aplicação...","true","JSX text","src/components/Login.jsx",""
"login.ui.performance_golf_77","PERFORMANCE · GOLF","PERFORMANCE · GOLF","true","JSX text","src/components/Login.jsx",""
"login.ui.reset_password_149","Reset Password","Reset Password","true","JSX text","src/components/Login.jsx",""
"login.ui.sign_in_120","Sign In","Sign In","true","JSX text","src/components/Login.jsx",""
"microcycles.ainote_19","Requer créditos na API do Claude.","Requer créditos in the API of the Claude.","true","object property: ainote","src/components/Microcycles.jsx",""
"microcycles.ainote_26","Requires Claude API credits.","Requires Claude API credits.","true","object property: ainote","src/components/Microcycles.jsx",""
"microcycles.delete_17","Apagar","Delete","true","object property: delete","src/components/Microcycles.jsx",""
"microcycles.delete_24","Delete","Delete","true","object property: delete","src/components/Microcycles.jsx",""
"microcycles.empty_18","Sem microciclos gerados.","In the microcycles gerados.","true","object property: empty","src/components/Microcycles.jsx",""
"microcycles.empty_25","No microcycles generated yet.","In the microcycles generated yet.","true","object property: empty","src/components/Microcycles.jsx",""
"microcycles.emptydesc_18","Gera o primeiro plano semanal com IA.","Gera o primeiro Plan weekl with IA.","true","object property: emptydesc","src/components/Microcycles.jsx",""
"microcycles.emptydesc_25","Generate your first AI weekly plan.","Generate your first AI weekly plan.","true","object property: emptydesc","src/components/Microcycles.jsx",""
"microcycles.fri_20","Sex","Sex","true","object property: fri","src/components/Microcycles.jsx",""
"microcycles.fri_27","Fri","Fri","true","object property: fri","src/components/Microcycles.jsx",""
"microcycles.generate_16","Gerar Microciclo","Gerar Microciclo","true","object property: generate","src/components/Microcycles.jsx",""
"microcycles.generate_23","Generate Microcycle","Generate Microcycle","true","object property: generate","src/components/Microcycles.jsx",""
"microcycles.generating_16","A gerar...","THE gerar...","true","object property: generating","src/components/Microcycles.jsx",""
"microcycles.generating_23","Generating...","Generating...","true","object property: generating","src/components/Microcycles.jsx",""
"microcycles.golf_17","Golfe","Golfe","true","object property: golf","src/components/Microcycles.jsx",""
"microcycles.gym_17","Ginásio","Ginásio","true","object property: gym","src/components/Microcycles.jsx",""
"microcycles.headers.content_type_85","Content-Type","Content-Type","true","object property: headers.content_type","src/components/Microcycles.jsx",""
"microcycles.label.day_41","2-digit","2-digit","false","object property: label.day","src/components/Microcycles.jsx",""
"microcycles.label.month_41","short","short","false","object property: label.month","src/components/Microcycles.jsx",""
"microcycles.method_84","POST","POST","true","object property: method","src/components/Microcycles.jsx",""
"microcycles.mon_20","Seg","Seg","true","object property: mon","src/components/Microcycles.jsx",""
"microcycles.notes_17","Notas","Notes","true","object property: notes","src/components/Microcycles.jsx",""
"microcycles.notes_24","Notes","Notes","true","object property: notes","src/components/Microcycles.jsx",""
"microcycles.sat_20","Sáb","Sáb","true","object property: sat","src/components/Microcycles.jsx",""
"microcycles.sat_27","Sat","Sat","true","object property: sat","src/components/Microcycles.jsx",""
"microcycles.section_16","TREINO","TRAINING","true","object property: section","src/components/Microcycles.jsx",""
"microcycles.section_23","TRAINING","TRAINING","true","object property: section","src/components/Microcycles.jsx",""
"microcycles.sun_20","Dom","Dom","true","object property: sun","src/components/Microcycles.jsx",""
"microcycles.sun_27","Sun","Sun","true","object property: sun","src/components/Microcycles.jsx",""
"microcycles.thu_20","Qui","Qui","true","object property: thu","src/components/Microcycles.jsx",""
"microcycles.thu_27","Thu","Thu","true","object property: thu","src/components/Microcycles.jsx",""
"microcycles.title_23","AI Microcycles","AI Microcycles","true","object property: title","src/components/Microcycles.jsx",""
"microcycles.tue_20","Ter","Ter","true","object property: tue","src/components/Microcycles.jsx",""
"microcycles.tue_27","Tue","Tue","true","object property: tue","src/components/Microcycles.jsx",""
"microcycles.ui.loading_145","Loading...","Loading...","true","JSX text","src/components/Microcycles.jsx",""
"microcycles.ui.rest_183","Rest","Rest","true","JSX text","src/components/Microcycles.jsx",""
"microcycles.wed_20","Qua","Qua","true","object property: wed","src/components/Microcycles.jsx",""
"microcycles.wed_27","Wed","Wed","true","object property: wed","src/components/Microcycles.jsx",""
"microcycles.week_17","Semana","Week","true","object property: week","src/components/Microcycles.jsx",""
"performance.category_92","golfe","golfe","true","object property: category","src/components/Performance.jsx",""
"performance.day_58","2-digit","2-digit","false","object property: day","src/components/Performance.jsx",""
"performance.month_406","short","short","false","object property: month","src/components/Performance.jsx",""
"performance.month_58","2-digit","2-digit","false","object property: month","src/components/Performance.jsx",""
"performance.placeholder.nome_do_kpi_586","Nome do KPI","Nome of the KPI","true","placeholder attribute","src/components/Performance.jsx",""
"performance.placeholder.obj_590","obj.","obj.","false","placeholder attribute","src/components/Performance.jsx",""
"performance.placeholder.observacoes_condicoes_sensacoes_537","Observações, condições, sensações...","Observações, condições, sensações...","true","placeholder attribute","src/components/Performance.jsx",""
"performance.placeholder.unid_588","unid.","unid.","false","placeholder attribute","src/components/Performance.jsx",""
"performance.ui.0_mph_377","0 mph","0 mph","true","JSX text","src/components/Performance.jsx",""
"performance.ui.adicionar_596","+ Adicionar","+ Adicionar","true","JSX text","src/components/Performance.jsx",""
"performance.ui.apagar_252","Apagar","Delete","true","JSX text","src/components/Performance.jsx",""
"performance.ui.apagar_este_registo_246","Apagar este registo?","Delete este entry?","false","JSX text","src/components/Performance.jsx",""
"performance.ui.cancelar_251","Cancelar","Cancel","true","JSX text","src/components/Performance.jsx",""
"performance.ui.contexto_de_treino_322","CONTEXTO DE TREINO","CONTEXTO OF TRAINING","true","JSX text","src/components/Performance.jsx",""
"performance.ui.data_457","DATA","DATA","true","JSX text","src/components/Performance.jsx",""
"performance.ui.do_objectivo_370","do objectivo","of the Goal","true","JSX text","src/components/Performance.jsx",""
"performance.ui.evolucao_434","EVOLUÇÃO","EVOLUÇÃO","true","JSX text","src/components/Performance.jsx",""
"performance.ui.evolucao_447","— EVOLUÇÃO","— EVOLUÇÃO","true","JSX text","src/components/Performance.jsx",""
"performance.ui.gerir_kpis_559","GERIR KPIs","GERIR KPIs","true","JSX text","src/components/Performance.jsx",""
"performance.ui.grafico_435","Gráfico","Gráfico","true","JSX text","src/components/Performance.jsx",""
"performance.ui.mph_352","— mph","— mph","true","JSX text","src/components/Performance.jsx",""
"performance.ui.mph_365","mph →","mph →","true","JSX text","src/components/Performance.jsx",""
"performance.ui.nao_foi_possivel_carregar_os_objectivos_500","Não foi possível carregar os objectivos.","Não foi possível load os Goals.","true","JSX text","src/components/Performance.jsx",""
"performance.ui.nome_561","NOME","NOME","true","JSX text","src/components/Performance.jsx",""
"performance.ui.notas_459","NOTAS","NOTES","true","JSX text","src/components/Performance.jsx",""
"performance.ui.notas_da_sessao_536","NOTAS DA SESSÃO","NOTES OF THE SESSÃO","true","JSX text","src/components/Performance.jsx",""
"performance.ui.obj_563","OBJ.","OBJ.","true","JSX text","src/components/Performance.jsx",""
"performance.ui.objectivo_principal_360","OBJECTIVO PRINCIPAL","GOAL PRINCIPAL","true","JSX text","src/components/Performance.jsx",""
"performance.ui.objectivos_496","OBJECTIVOS","GOALS","true","JSX text","src/components/Performance.jsx",""
"performance.ui.performance_260","PERFORMANCE","PERFORMANCE","true","JSX text","src/components/Performance.jsx",""
"performance.ui.proximo_treino_325","PRÓXIMO TREINO","PRÓXIMO TRAINING","true","JSX text","src/components/Performance.jsx",""
"performance.ui.sem_dados_342","Sem dados","In the data","true","JSX text","src/components/Performance.jsx",""
"performance.ui.sem_plano_331","Sem plano","In the Plan","true","JSX text","src/components/Performance.jsx",""
"performance.ui.sem_registo_recente_339","⚠ sem registo recente","⚠ In the record recente","true","JSX text","src/components/Performance.jsx",""
"performance.ui.sem_registos_ainda_483","Sem registos ainda.","In the records ainda.","true","JSX text","src/components/Performance.jsx",""
"performance.ui.serao_eliminados_permanentemente_248","serão eliminados permanentemente.","serão eliminados permanentemente.","true","JSX text","src/components/Performance.jsx",""
"performance.ui.tabela_436","Tabela","Tabela","true","JSX text","src/components/Performance.jsx",""
"performance.ui.tendencia_swing_346","TENDÊNCIA SWING","TENDÊNCIA SWING","true","JSX text","src/components/Performance.jsx",""
"performance.ui.tentar_novamente_502","Tentar novamente","Try again","true","JSX text","src/components/Performance.jsx",""
"performance.ui.todos_os_dados_de_247","Todos os dados de","Todos os dados of","true","JSX text","src/components/Performance.jsx",""
"performance.ui.ultimo_registo_335","ÚLTIMO REGISTO","ÚLTIMO ENTRY","true","JSX text","src/components/Performance.jsx",""
"performance.ui.unid_562","UNID.","UNID.","true","JSX text","src/components/Performance.jsx",""
"performance.ui.velocidade_de_swing_363","Velocidade de Swing","Velocidade of Swing","true","JSX text","src/components/Performance.jsx",""
"training.acumulacao.hoje_1263","Volume + técnica.","Volume + técnica.","true","object property: acumulacao.hoje","src/components/Training.jsx",""
"training.acumulacao.label_1262","ACUMULAÇÃO","ACUMULAÇÃO","true","object property: acumulacao.label","src/components/Training.jsx",""
"training.acumulacao.regra_1263","Construir base.","Construir base.","true","object property: acumulacao.regra","src/components/Training.jsx",""
"training.acumulacao.situacao_1263","Longe de competições.","Longe of competições.","true","object property: acumulacao.situacao","src/components/Training.jsx",""
"training.afinacao.hoje_1245","Jogo curto + ritmo.","Jogo curto + ritmo.","true","object property: afinacao.hoje","src/components/Training.jsx",""
"training.afinacao.label_1244","AFINAÇÃO","AFINAÇÃO","true","object property: afinacao.label","src/components/Training.jsx",""
"training.afinacao.regra_1245","Afinar, não mudar.","Afinar, não mudar.","true","object property: afinacao.regra","src/components/Training.jsx",""
"training.afinacao.situacao_1245","Competição nos próximos dias.","Competição in the próximos days.","true","object property: afinacao.situacao","src/components/Training.jsx",""
"training.cat_107","Potência","Potência","true","object property: cat","src/components/Training.jsx",""
"training.cat_115","Core","Core","true","object property: cat","src/components/Training.jsx",""
"training.cat_123","Braços","Braços","true","object property: cat","src/components/Training.jsx",""
"training.cat_140","Cardio","Cardio","true","object property: cat","src/components/Training.jsx",""
"training.cat_146","Prevenção","Prevenção","true","object property: cat","src/components/Training.jsx",""
"training.cat_28","Driving Range","Driving Range","true","object property: cat","src/components/Training.jsx",""
"training.cat_50","Jogo Curto","Jogo Curto","true","object property: cat","src/components/Training.jsx",""
"training.cat_64","Putt","Putt","true","object property: cat","src/components/Training.jsx",""
"training.cat_80","Bunker","Bunker","true","object property: cat","src/components/Training.jsx",""
"training.cat_86","Campo","Course","true","object property: cat","src/components/Training.jsx",""
"training.cat_873","Descanso","Rest","true","object property: cat","src/components/Training.jsx",""
"training.cat_93","Pernas","Pernas","true","object property: cat","src/components/Training.jsx",""
"training.content_types_xml_390","[Content_Types].xml","[Content_Types].xml","false","object property: content_types_xml","src/components/Training.jsx",""
"training.crit_2838","Fadiga forte, dor, quebra de performance ou saturação","Fadiga forte, dor, quebra of performance or saturação","true","object property: crit","src/components/Training.jsx",""
"training.crit_2839","4+ semanas sem descarga, 3 comp. em 4 semanas ou sinais de carga alta","4+ weeks In the deload, 3 comp. in 4 weeks or sinais of carga alta","true","object property: crit","src/components/Training.jsx",""
"training.crit_2840","Há competição esta semana","Há competição esta week","true","object property: crit","src/components/Training.jsx",""
"training.crit_2841","Competição na semana anterior e nova competição nos próximos 7 dias","Competição in the week anterior and nova competição in the próximos 7 days","true","object property: crit","src/components/Training.jsx",""
"training.crit_2842","Competição nos próximos 1–7 dias (sem comp. esta semana)","Competição in the próximos 1–7 days (In the comp. esta week)","true","object property: crit","src/components/Training.jsx",""
"training.crit_2843","Competição nos próximos 8–14 dias","Competição in the próximos 8–14 days","true","object property: crit","src/components/Training.jsx",""
"training.crit_2844","Competição nos próximos 15–21 dias","Competição in the próximos 15–21 days","true","object property: crit","src/components/Training.jsx",""
"training.crit_2845","Competição a 22+ dias ou calendário vazio","Competição the 22+ days or calendário vazio","true","object property: crit","src/components/Training.jsx",""
"training.day_741","2-digit","2-digit","false","object property: day","src/components/Training.jsx",""
"training.daytype_1449","Rest day","Rest day","true","object property: daytype","src/components/Training.jsx",""
"training.desc_100","Barra ou banda, foco em glúteos","Barra or banda, foco in glúteos","true","object property: desc","src/components/Training.jsx",""
"training.desc_101","Explosivo, aterragem suave e controlada","Explosivo, aterragem suave and controlada","true","object property: desc","src/components/Training.jsx",""
"training.desc_102","Altura progressiva, foco em aterragem estável","Altura progressiva, foco in aterragem estável","true","object property: desc","src/components/Training.jsx",""
"training.desc_103","À frente ou reverso, peso corporal ou halteres","À frente or reverso, weight corporal or halteres","true","object property: desc","src/components/Training.jsx",""
"training.desc_104","Pé traseiro elevado, amplitude máxima","Pé traseiro elevado, amplitude máxima","true","object property: desc","src/components/Training.jsx",""
"training.desc_105","Equilíbrio e força unilateral","Equilíbrio and força unilateral","true","object property: desc","src/components/Training.jsx",""
"training.desc_106","Banda à volta dos joelhos, passo lateral","Banda à volta of the joelhos, passo lateral","true","object property: desc","src/components/Training.jsx",""
"training.desc_107","Slam no chão com força máxima, reset controlado","Slam in the chão with força máxima, reset controlado","true","object property: desc","src/components/Training.jsx",""
"training.desc_108","Throw rotacional contra parede, simular padrão de swing","Throw rotacional contra parede, simular padrão of swing","true","object property: desc","src/components/Training.jsx",""
"training.desc_109","Passe explosivo contra parede","Passe explosivo contra parede","true","object property: desc","src/components/Training.jsx",""
"training.desc_110","Alto para baixo, rotação do tronco","Alto for baixo, rotação of the tronco","true","object property: desc","src/components/Training.jsx",""
"training.desc_111","Baixo para alto, rotação do tronco","Baixo for alto, rotação of the tronco","true","object property: desc","src/components/Training.jsx",""
